image_id,label
test_102.png,SeaLake
test_103.png,HerbaceousVegetation
test_104.png,Pasture
test_105.png,Pasture
test_106.png,PermanentCrop
test_107.png,River
test_108.png,Highway
test_109.png,Forest
test_110.png,AnnualCrop
test_111.png,Pasture
test_112.png,PermanentCrop
test_113.png,Forest
test_114.png,River
test_115.png,AnnualCrop
test_116.png,Forest
test_117.png,River
test_118.png,SeaLake
test_119.png,Pasture
test_120.png,Residential
test_121.png,AnnualCrop
test_122.png,PermanentCrop
test_123.png,River
test_124.png,SeaLake
test_125.png,HerbaceousVegetation
test_126.png,Pasture
test_127.png,Forest
test_128.png,PermanentCrop
test_129.png,Forest
test_130.png,AnnualCrop
test_131.png,PermanentCrop
test_132.png,SeaLake
test_133.png,Pasture
test_134.png,PermanentCrop
test_135.png,Highway
test_136.png,River
test_137.png,HerbaceousVegetation
test_138.png,River
test_139.png,River
test_140.png,SeaLake
test_141.png,PermanentCrop
test_142.png,AnnualCrop
test_143.png,Pasture
test_144.png,Industrial
test_145.png,River
test_146.png,Industrial
test_147.png,Pasture
test_148.png,AnnualCrop
test_149.png,HerbaceousVegetation
test_150.png,Highway
test_151.png,AnnualCrop
test_152.png,Industrial
test_153.png,SeaLake
test_154.png,SeaLake
test_155.png,HerbaceousVegetation
test_156.png,HerbaceousVegetation
test_157.png,SeaLake
test_158.png,SeaLake
test_159.png,SeaLake
test_160.png,River
test_161.png,Forest
test_162.png,PermanentCrop
test_163.png,Residential
test_164.png,Industrial
test_165.png,Industrial
test_166.png,SeaLake
test_167.png,Highway
test_168.png,River
test_169.png,Residential
test_170.png,SeaLake
test_171.png,SeaLake
test_172.png,SeaLake
test_173.png,Highway
test_174.png,Pasture
test_175.png,Forest
test_176.png,Pasture
test_177.png,SeaLake
test_178.png,Residential
test_179.png,Highway
test_180.png,HerbaceousVegetation
test_181.png,Highway
test_182.png,Forest
test_183.png,Pasture
test_184.png,HerbaceousVegetation
test_185.png,AnnualCrop
test_186.png,HerbaceousVegetation
test_187.png,PermanentCrop
test_188.png,PermanentCrop
test_189.png,River
test_190.png,Forest
test_191.png,Industrial
test_192.png,Pasture
test_193.png,AnnualCrop
test_194.png,Industrial
test_195.png,PermanentCrop
test_196.png,HerbaceousVegetation
test_197.png,Forest
test_198.png,AnnualCrop
test_199.png,Highway
test_200.png,HerbaceousVegetation
test_201.png,River
test_202.png,Industrial
test_203.png,PermanentCrop
test_204.png,River
test_205.png,Highway
test_206.png,SeaLake
test_207.png,Forest
test_208.png,PermanentCrop
test_209.png,HerbaceousVegetation
test_210.png,Pasture
test_211.png,SeaLake
test_212.png,Pasture
test_213.png,Forest
test_214.png,River
test_215.png,Industrial
test_216.png,Pasture
test_217.png,HerbaceousVegetation
test_218.png,Residential
test_219.png,AnnualCrop
test_220.png,Highway
test_221.png,Pasture
test_222.png,PermanentCrop
test_223.png,Highway
test_224.png,Industrial
test_225.png,AnnualCrop
test_226.png,Forest
test_227.png,Highway
test_228.png,Highway
test_229.png,Industrial
test_230.png,Residential
test_231.png,PermanentCrop
test_232.png,SeaLake
test_233.png,PermanentCrop
test_234.png,Highway
test_235.png,PermanentCrop
test_236.png,Pasture
test_237.png,Industrial
test_238.png,PermanentCrop
test_239.png,PermanentCrop
test_240.png,Residential
test_241.png,Highway
test_242.png,Highway
test_243.png,Pasture
test_244.png,Industrial
test_245.png,Forest
test_246.png,Residential
test_247.png,PermanentCrop
test_248.png,Residential
test_249.png,Pasture
test_250.png,Residential
test_251.png,HerbaceousVegetation
test_252.png,Residential
test_253.png,Highway
test_254.png,AnnualCrop
test_255.png,River
test_256.png,AnnualCrop
test_257.png,Highway
test_258.png,SeaLake
test_259.png,Forest
test_260.png,AnnualCrop
test_261.png,Forest
test_262.png,SeaLake
test_263.png,Forest
test_264.png,Industrial
test_265.png,SeaLake
test_266.png,Pasture
test_267.png,SeaLake
test_268.png,Forest
test_269.png,PermanentCrop
test_270.png,Residential
test_271.png,AnnualCrop
test_272.png,PermanentCrop
test_273.png,SeaLake
test_274.png,PermanentCrop
test_275.png,SeaLake
test_276.png,Industrial
test_277.png,PermanentCrop
test_278.png,HerbaceousVegetation
test_279.png,Residential
test_280.png,HerbaceousVegetation
test_281.png,Pasture
test_282.png,Residential
test_283.png,Pasture
test_284.png,AnnualCrop
test_285.png,River
test_286.png,Residential
test_287.png,AnnualCrop
test_288.png,Pasture
test_289.png,Forest
test_290.png,Residential
test_291.png,River
test_292.png,AnnualCrop
test_293.png,HerbaceousVegetation
test_294.png,PermanentCrop
test_295.png,SeaLake
test_296.png,Pasture
test_297.png,AnnualCrop
test_298.png,AnnualCrop
test_299.png,HerbaceousVegetation
test_300.png,PermanentCrop
test_301.png,Residential
test_302.png,SeaLake
test_303.png,SeaLake
test_304.png,AnnualCrop
test_305.png,Pasture
test_306.png,Forest
test_307.png,AnnualCrop
test_308.png,Highway
test_309.png,Residential
test_310.png,River
test_311.png,River
test_312.png,Residential
test_313.png,AnnualCrop
test_314.png,River
test_315.png,Pasture
test_316.png,Highway
test_317.png,HerbaceousVegetation
test_318.png,HerbaceousVegetation
test_319.png,Residential
test_320.png,Industrial
test_321.png,HerbaceousVegetation
test_322.png,PermanentCrop
test_323.png,Residential
test_324.png,PermanentCrop
test_325.png,Pasture
test_326.png,Highway
test_327.png,Industrial
test_328.png,HerbaceousVegetation
test_329.png,Forest
test_330.png,River
test_331.png,Residential
test_332.png,Highway
test_333.png,SeaLake
test_334.png,HerbaceousVegetation
test_335.png,PermanentCrop
test_336.png,SeaLake
test_337.png,Forest
test_338.png,SeaLake
test_339.png,PermanentCrop
test_340.png,Residential
test_341.png,PermanentCrop
test_342.png,Highway
test_343.png,Forest
test_344.png,Highway
test_345.png,AnnualCrop
test_346.png,Pasture
test_347.png,Industrial
test_348.png,Industrial
test_349.png,Residential
test_350.png,AnnualCrop
test_351.png,Industrial
test_352.png,AnnualCrop
test_353.png,Forest
test_354.png,Forest
test_355.png,Forest
test_356.png,SeaLake
test_357.png,Pasture
test_358.png,River
test_359.png,AnnualCrop
test_360.png,Pasture
test_361.png,Industrial
test_362.png,Industrial
test_363.png,River
test_364.png,Pasture
test_365.png,AnnualCrop
test_366.png,Pasture
test_367.png,Industrial
test_368.png,Residential
test_369.png,AnnualCrop
test_370.png,Residential
test_371.png,AnnualCrop
test_372.png,Industrial
test_373.png,PermanentCrop
test_374.png,Pasture
test_375.png,HerbaceousVegetation
test_376.png,Pasture
test_377.png,Highway
test_378.png,Pasture
test_379.png,Forest
test_380.png,Industrial
test_381.png,Highway
test_382.png,Forest
test_383.png,Forest
test_384.png,Pasture
test_385.png,HerbaceousVegetation
test_386.png,Highway
test_387.png,Highway
test_388.png,HerbaceousVegetation
test_389.png,AnnualCrop
test_390.png,HerbaceousVegetation
test_391.png,Forest
test_392.png,Residential
test_393.png,Pasture
test_394.png,Industrial
test_395.png,Residential
test_396.png,Pasture
test_397.png,Residential
test_398.png,SeaLake
test_399.png,AnnualCrop
test_400.png,AnnualCrop
test_401.png,PermanentCrop
test_402.png,PermanentCrop
test_403.png,Residential
test_404.png,Highway
test_405.png,SeaLake
test_406.png,Residential
test_407.png,Pasture
test_408.png,HerbaceousVegetation
test_409.png,Highway
test_410.png,HerbaceousVegetation
test_411.png,Forest
test_412.png,Highway
test_413.png,Residential
test_414.png,AnnualCrop
test_415.png,Forest
test_416.png,SeaLake
test_417.png,Highway
test_418.png,Highway
test_419.png,PermanentCrop
test_420.png,SeaLake
test_421.png,River
test_422.png,SeaLake
test_423.png,AnnualCrop
test_424.png,Pasture
test_425.png,HerbaceousVegetation
test_426.png,Pasture
test_427.png,Industrial
test_428.png,HerbaceousVegetation
test_429.png,PermanentCrop
test_430.png,Highway
test_431.png,Residential
test_432.png,Industrial
test_433.png,River
test_434.png,Residential
test_435.png,River
test_436.png,Residential
test_437.png,Highway
test_438.png,Residential
test_439.png,Pasture
test_440.png,Highway
test_441.png,Industrial
test_442.png,Pasture
test_443.png,Pasture
test_444.png,HerbaceousVegetation
test_445.png,Industrial
test_446.png,Highway
test_447.png,Industrial
test_448.png,Industrial
test_449.png,HerbaceousVegetation
test_450.png,Industrial
test_451.png,Industrial
test_452.png,PermanentCrop
test_453.png,Industrial
test_454.png,Residential
test_455.png,PermanentCrop
test_456.png,Pasture
test_457.png,Residential
test_458.png,Residential
test_459.png,Residential
test_460.png,HerbaceousVegetation
test_461.png,Residential
test_462.png,HerbaceousVegetation
test_463.png,Industrial
test_464.png,Industrial
test_465.png,Residential
test_466.png,AnnualCrop
test_467.png,Industrial
test_468.png,HerbaceousVegetation
test_469.png,Residential
test_470.png,Industrial
test_471.png,Pasture
test_472.png,Industrial
test_473.png,Forest
test_474.png,River
test_475.png,River
test_476.png,SeaLake
test_477.png,SeaLake
test_478.png,HerbaceousVegetation
test_479.png,Forest
test_480.png,Residential
test_481.png,Highway
test_482.png,River
test_483.png,Pasture
test_484.png,SeaLake
test_485.png,Residential
test_486.png,AnnualCrop
test_487.png,HerbaceousVegetation
test_488.png,Residential
test_489.png,River
test_490.png,River
test_491.png,Residential
test_492.png,Industrial
test_493.png,PermanentCrop
test_494.png,HerbaceousVegetation
test_495.png,SeaLake
test_496.png,PermanentCrop
test_497.png,Forest
test_498.png,Residential
test_499.png,AnnualCrop
test_500.png,SeaLake
test_501.png,Forest
test_502.png,SeaLake
test_503.png,PermanentCrop
test_504.png,AnnualCrop
test_505.png,Forest
test_506.png,AnnualCrop
test_507.png,Highway
test_508.png,Industrial
test_509.png,River
test_510.png,Highway
test_511.png,HerbaceousVegetation
test_512.png,Industrial
test_513.png,Pasture
test_514.png,Highway
test_515.png,Highway
test_516.png,AnnualCrop
test_517.png,Residential
test_518.png,SeaLake
test_519.png,SeaLake
test_520.png,Forest
test_521.png,HerbaceousVegetation
test_522.png,Forest
test_523.png,Forest
test_524.png,Industrial
test_525.png,Industrial
test_526.png,Residential
test_527.png,Pasture
test_528.png,Industrial
test_529.png,Pasture
test_530.png,PermanentCrop
test_531.png,SeaLake
test_532.png,Residential
test_533.png,HerbaceousVegetation
test_534.png,Residential
test_535.png,Forest
test_536.png,Forest
test_537.png,SeaLake
test_538.png,Highway
test_539.png,PermanentCrop
test_540.png,SeaLake
test_541.png,PermanentCrop
test_542.png,HerbaceousVegetation
test_543.png,AnnualCrop
test_544.png,Highway
test_545.png,Pasture
test_546.png,Highway
test_547.png,River
test_548.png,Residential
test_549.png,Pasture
test_550.png,HerbaceousVegetation
test_551.png,Highway
test_552.png,Residential
test_553.png,Highway
test_554.png,AnnualCrop
test_555.png,Forest
test_556.png,River
test_557.png,Pasture
test_558.png,PermanentCrop
test_559.png,Residential
test_560.png,Residential
test_561.png,HerbaceousVegetation
test_562.png,PermanentCrop
test_563.png,Industrial
test_564.png,Highway
test_565.png,River
test_566.png,Industrial
test_567.png,HerbaceousVegetation
test_568.png,Industrial
test_569.png,Highway
test_570.png,Pasture
test_571.png,Pasture
test_572.png,HerbaceousVegetation
test_573.png,PermanentCrop
test_574.png,PermanentCrop
test_575.png,HerbaceousVegetation
test_576.png,River
test_577.png,River
test_578.png,Highway
test_579.png,Forest
test_580.png,HerbaceousVegetation
test_581.png,Industrial
test_582.png,SeaLake
test_583.png,HerbaceousVegetation
test_584.png,Pasture
test_585.png,SeaLake
test_586.png,SeaLake
test_587.png,Forest
test_588.png,HerbaceousVegetation
test_589.png,HerbaceousVegetation
test_590.png,Industrial
test_591.png,AnnualCrop
test_592.png,Industrial
test_593.png,SeaLake
test_594.png,Industrial
test_595.png,Pasture
test_596.png,HerbaceousVegetation
test_597.png,PermanentCrop
test_598.png,Forest
test_599.png,Industrial
test_600.png,HerbaceousVegetation
test_601.png,AnnualCrop
test_602.png,Residential
test_603.png,Pasture
test_604.png,River
test_605.png,Pasture
test_606.png,River
test_607.png,Forest
test_608.png,Forest
test_609.png,River
test_610.png,Highway
test_611.png,SeaLake
test_612.png,Residential
test_613.png,Industrial
test_614.png,Pasture
test_615.png,Residential
test_616.png,Forest
test_617.png,SeaLake
test_618.png,PermanentCrop
test_619.png,AnnualCrop
test_620.png,AnnualCrop
test_621.png,Industrial
test_622.png,PermanentCrop
test_623.png,AnnualCrop
test_624.png,Industrial
test_625.png,HerbaceousVegetation
test_626.png,Forest
test_627.png,Industrial
test_628.png,HerbaceousVegetation
test_629.png,Highway
test_630.png,Forest
test_631.png,SeaLake
test_632.png,HerbaceousVegetation
test_633.png,River
test_634.png,Highway
test_635.png,Forest
test_636.png,SeaLake
test_637.png,SeaLake
test_638.png,River
test_639.png,Residential
test_640.png,Industrial
test_641.png,Pasture
test_642.png,Pasture
test_643.png,Highway
test_644.png,SeaLake
test_645.png,AnnualCrop
test_646.png,Highway
test_647.png,SeaLake
test_648.png,HerbaceousVegetation
test_649.png,HerbaceousVegetation
test_650.png,SeaLake
test_651.png,River
test_652.png,SeaLake
test_653.png,Residential
test_654.png,HerbaceousVegetation
test_655.png,Forest
test_656.png,SeaLake
test_657.png,Forest
test_658.png,SeaLake
test_659.png,Highway
test_660.png,Pasture
test_661.png,Residential
test_662.png,PermanentCrop
test_663.png,HerbaceousVegetation
test_664.png,HerbaceousVegetation
test_665.png,Forest
test_666.png,HerbaceousVegetation
test_667.png,Forest
test_668.png,HerbaceousVegetation
test_669.png,HerbaceousVegetation
test_670.png,Industrial
test_671.png,Pasture
test_672.png,AnnualCrop
test_673.png,AnnualCrop
test_674.png,PermanentCrop
test_675.png,PermanentCrop
test_676.png,Pasture
test_677.png,AnnualCrop
test_678.png,Highway
test_679.png,Forest
test_680.png,AnnualCrop
test_681.png,Pasture
test_682.png,SeaLake
test_683.png,AnnualCrop
test_684.png,Residential
test_685.png,Residential
test_686.png,Highway
test_687.png,Highway
test_688.png,HerbaceousVegetation
test_689.png,Forest
test_690.png,SeaLake
test_691.png,Industrial
test_692.png,Highway
test_693.png,HerbaceousVegetation
test_694.png,Forest
test_695.png,PermanentCrop
test_696.png,SeaLake
test_697.png,HerbaceousVegetation
test_698.png,Residential
test_699.png,River
test_700.png,Industrial
test_701.png,AnnualCrop
test_702.png,SeaLake
test_703.png,HerbaceousVegetation
test_704.png,Forest
test_705.png,HerbaceousVegetation
test_706.png,Industrial
test_707.png,SeaLake
test_708.png,Forest
test_709.png,SeaLake
test_710.png,River
test_711.png,Industrial
test_712.png,AnnualCrop
test_713.png,PermanentCrop
test_714.png,Residential
test_715.png,Forest
test_716.png,PermanentCrop
test_717.png,AnnualCrop
test_718.png,SeaLake
test_719.png,SeaLake
test_720.png,SeaLake
test_721.png,Industrial
test_722.png,Forest
test_723.png,Highway
test_724.png,Forest
test_725.png,AnnualCrop
test_726.png,Pasture
test_727.png,Industrial
test_728.png,River
test_729.png,AnnualCrop
test_730.png,PermanentCrop
test_731.png,AnnualCrop
test_732.png,AnnualCrop
test_733.png,Highway
test_734.png,Industrial
test_735.png,Pasture
test_736.png,PermanentCrop
test_737.png,Residential
test_738.png,Residential
test_739.png,SeaLake
test_740.png,Industrial
test_741.png,Forest
test_742.png,Pasture
test_743.png,Highway
test_744.png,River
test_745.png,HerbaceousVegetation
test_746.png,River
test_747.png,AnnualCrop
test_748.png,SeaLake
test_749.png,AnnualCrop
test_750.png,SeaLake
test_751.png,Highway
test_752.png,River
test_753.png,PermanentCrop
test_754.png,SeaLake
test_755.png,SeaLake
test_756.png,Highway
test_757.png,Residential
test_758.png,Forest
test_759.png,Residential
test_760.png,Highway
test_761.png,Pasture
test_762.png,Pasture
test_763.png,River
test_764.png,Industrial
test_765.png,Industrial
test_766.png,River
test_767.png,SeaLake
test_768.png,HerbaceousVegetation
test_769.png,AnnualCrop
test_770.png,HerbaceousVegetation
test_771.png,HerbaceousVegetation
test_772.png,AnnualCrop
test_773.png,Residential
test_774.png,PermanentCrop
test_775.png,SeaLake
test_776.png,PermanentCrop
test_777.png,SeaLake
test_778.png,PermanentCrop
test_779.png,PermanentCrop
test_780.png,Forest
test_781.png,PermanentCrop
test_782.png,River
test_783.png,AnnualCrop
test_784.png,River
test_785.png,Forest
test_786.png,HerbaceousVegetation
test_787.png,Highway
test_788.png,River
test_789.png,Pasture
test_790.png,Residential
test_791.png,Forest
test_792.png,PermanentCrop
test_793.png,AnnualCrop
test_794.png,Forest
test_795.png,AnnualCrop
test_796.png,Industrial
test_797.png,Forest
test_798.png,HerbaceousVegetation
test_799.png,Residential
test_800.png,SeaLake
test_801.png,Highway
test_802.png,PermanentCrop
test_803.png,Residential
test_804.png,Residential
test_805.png,Residential
test_806.png,Industrial
test_807.png,Highway
test_808.png,SeaLake
test_809.png,Residential
test_810.png,Highway
test_811.png,PermanentCrop
test_812.png,AnnualCrop
test_813.png,PermanentCrop
test_814.png,SeaLake
test_815.png,SeaLake
test_816.png,SeaLake
test_817.png,AnnualCrop
test_818.png,Pasture
test_819.png,Industrial
test_820.png,HerbaceousVegetation
test_821.png,HerbaceousVegetation
test_822.png,River
test_823.png,AnnualCrop
test_824.png,SeaLake
test_825.png,SeaLake
test_826.png,Forest
test_827.png,Highway
test_828.png,Industrial
test_829.png,SeaLake
test_830.png,SeaLake
test_831.png,PermanentCrop
test_832.png,Pasture
test_833.png,SeaLake
test_834.png,Pasture
test_835.png,Highway
test_836.png,Industrial
test_837.png,Residential
test_838.png,Pasture
test_839.png,HerbaceousVegetation
test_840.png,HerbaceousVegetation
test_841.png,Forest
test_842.png,River
test_843.png,HerbaceousVegetation
test_844.png,HerbaceousVegetation
test_845.png,Industrial
test_846.png,Industrial
test_847.png,Industrial
test_848.png,AnnualCrop
test_849.png,Forest
test_850.png,Industrial
test_851.png,River
test_852.png,River
test_853.png,AnnualCrop
test_854.png,River
test_855.png,Residential
test_856.png,Residential
test_857.png,Highway
test_858.png,Forest
test_859.png,Industrial
test_860.png,AnnualCrop
test_861.png,Forest
test_862.png,SeaLake
test_863.png,Forest
test_864.png,Highway
test_865.png,Residential
test_866.png,Pasture
test_867.png,River
test_868.png,Highway
test_869.png,PermanentCrop
test_870.png,Residential
test_871.png,Highway
test_872.png,HerbaceousVegetation
test_873.png,AnnualCrop
test_874.png,AnnualCrop
test_875.png,Industrial
test_876.png,Residential
test_877.png,SeaLake
test_878.png,Pasture
test_879.png,Pasture
test_880.png,HerbaceousVegetation
test_881.png,SeaLake
test_882.png,Residential
test_883.png,Highway
test_884.png,Pasture
test_885.png,HerbaceousVegetation
test_886.png,Industrial
test_887.png,SeaLake
test_888.png,AnnualCrop
test_889.png,AnnualCrop
test_890.png,AnnualCrop
test_891.png,Highway
test_892.png,SeaLake
test_893.png,SeaLake
test_894.png,Highway
test_895.png,Residential
test_896.png,SeaLake
test_897.png,Forest
test_898.png,Pasture
test_899.png,PermanentCrop
test_900.png,Pasture
test_901.png,Highway
test_902.png,River
test_903.png,PermanentCrop
test_904.png,SeaLake
test_905.png,Residential
test_906.png,SeaLake
test_907.png,Forest
test_908.png,Highway
test_909.png,Residential
test_910.png,SeaLake
test_911.png,SeaLake
test_912.png,Residential
test_913.png,Industrial
test_914.png,PermanentCrop
test_915.png,PermanentCrop
test_916.png,Highway
test_917.png,Pasture
test_918.png,HerbaceousVegetation
test_919.png,Forest
test_920.png,SeaLake
test_921.png,Residential
test_922.png,Highway
test_923.png,Highway
test_924.png,Residential
test_925.png,Pasture
test_926.png,HerbaceousVegetation
test_927.png,Pasture
test_928.png,HerbaceousVegetation
test_929.png,AnnualCrop
test_930.png,SeaLake
test_931.png,Pasture
test_932.png,SeaLake
test_933.png,Residential
test_934.png,Industrial
test_935.png,SeaLake
test_936.png,Forest
test_937.png,Pasture
test_938.png,Pasture
test_939.png,PermanentCrop
test_940.png,Highway
test_941.png,Industrial
test_942.png,Residential
test_943.png,River
test_944.png,Forest
test_945.png,River
test_946.png,Highway
test_947.png,PermanentCrop
test_948.png,HerbaceousVegetation
test_949.png,HerbaceousVegetation
test_950.png,PermanentCrop
test_951.png,HerbaceousVegetation
test_952.png,River
test_953.png,Forest
test_954.png,Forest
test_955.png,Industrial
test_956.png,Residential
test_957.png,River
test_958.png,HerbaceousVegetation
test_959.png,SeaLake
test_960.png,PermanentCrop
test_961.png,PermanentCrop
test_962.png,SeaLake
test_963.png,SeaLake
test_964.png,PermanentCrop
test_965.png,SeaLake
test_966.png,PermanentCrop
test_967.png,Highway
test_968.png,Industrial
test_969.png,River
test_970.png,PermanentCrop
test_971.png,Highway
test_972.png,River
test_973.png,SeaLake
test_974.png,Pasture
test_975.png,River
test_976.png,Pasture
test_977.png,River
test_978.png,AnnualCrop
test_979.png,Pasture
test_980.png,Industrial
test_981.png,Forest
test_982.png,PermanentCrop
test_983.png,Residential
test_984.png,PermanentCrop
test_985.png,River
test_986.png,Highway
test_987.png,Industrial
test_988.png,River
test_989.png,River
test_990.png,Forest
test_991.png,Pasture
test_992.png,Industrial
test_993.png,Industrial
test_994.png,SeaLake
test_995.png,Forest
test_996.png,Forest
test_997.png,Pasture
test_998.png,SeaLake
test_999.png,Residential
test_1000.png,River
test_1001.png,AnnualCrop
test_1002.png,AnnualCrop
test_1003.png,River
test_1004.png,AnnualCrop
test_1005.png,HerbaceousVegetation
test_1006.png,Highway
test_1007.png,River
test_1008.png,Highway
test_1009.png,Pasture
test_1010.png,Pasture
test_1011.png,Industrial
test_1012.png,Pasture
test_1013.png,Industrial
test_1014.png,PermanentCrop
test_1015.png,Residential
test_1016.png,Pasture
test_1017.png,SeaLake
test_1018.png,HerbaceousVegetation
test_1019.png,Industrial
test_1020.png,SeaLake
test_1021.png,PermanentCrop
test_1022.png,Residential
test_1023.png,SeaLake
test_1024.png,Pasture
test_1025.png,SeaLake
test_1026.png,SeaLake
test_1027.png,PermanentCrop
test_1028.png,HerbaceousVegetation
test_1029.png,SeaLake
test_1030.png,Forest
test_1031.png,Industrial
test_1032.png,PermanentCrop
test_1033.png,Forest
test_1034.png,Industrial
test_1035.png,SeaLake
test_1036.png,Residential
test_1037.png,Industrial
test_1038.png,River
test_1039.png,HerbaceousVegetation
test_1040.png,PermanentCrop
test_1041.png,Industrial
test_1042.png,AnnualCrop
test_1043.png,River
test_1044.png,Residential
test_1045.png,PermanentCrop
test_1046.png,PermanentCrop
test_1047.png,AnnualCrop
test_1048.png,Residential
test_1049.png,AnnualCrop
test_1050.png,SeaLake
test_1051.png,Pasture
test_1052.png,Residential
test_1053.png,Residential
test_1054.png,Residential
test_1055.png,Residential
test_1056.png,Industrial
test_1057.png,Residential
test_1058.png,River
test_1059.png,PermanentCrop
test_1060.png,SeaLake
test_1061.png,River
test_1062.png,HerbaceousVegetation
test_1063.png,PermanentCrop
test_1064.png,River
test_1065.png,Forest
test_1066.png,Forest
test_1067.png,HerbaceousVegetation
test_1068.png,Pasture
test_1069.png,Pasture
test_1070.png,Pasture
test_1071.png,Forest
test_1072.png,SeaLake
test_1073.png,Forest
test_1074.png,Forest
test_1075.png,Forest
test_1076.png,Highway
test_1077.png,HerbaceousVegetation
test_1078.png,SeaLake
test_1079.png,River
test_1080.png,Highway
test_1081.png,HerbaceousVegetation
test_1082.png,River
test_1083.png,Pasture
test_1084.png,HerbaceousVegetation
test_1085.png,PermanentCrop
test_1086.png,Forest
test_1087.png,Highway
test_1088.png,Forest
test_1089.png,Highway
test_1090.png,SeaLake
test_1091.png,Industrial
test_1092.png,HerbaceousVegetation
test_1093.png,River
test_1094.png,HerbaceousVegetation
test_1095.png,River
test_1096.png,Forest
test_1097.png,Highway
test_1098.png,River
test_1099.png,SeaLake
test_1100.png,Pasture
test_1101.png,Residential
test_1102.png,SeaLake
test_1103.png,Residential
test_1104.png,Residential
test_1105.png,Forest
test_1106.png,Forest
test_1107.png,AnnualCrop
test_1108.png,Pasture
test_1109.png,River
test_1110.png,Pasture
test_1111.png,SeaLake
test_1112.png,AnnualCrop
test_1113.png,Pasture
test_1114.png,HerbaceousVegetation
test_1115.png,HerbaceousVegetation
test_1116.png,SeaLake
test_1117.png,River
test_1118.png,HerbaceousVegetation
test_1119.png,River
test_1120.png,Residential
test_1121.png,Pasture
test_1122.png,HerbaceousVegetation
test_1123.png,HerbaceousVegetation
test_1124.png,AnnualCrop
test_1125.png,Pasture
test_1126.png,PermanentCrop
test_1127.png,River
test_1128.png,Highway
test_1129.png,PermanentCrop
test_1130.png,River
test_1131.png,Pasture
test_1132.png,SeaLake
test_1133.png,Pasture
test_1134.png,AnnualCrop
test_1135.png,PermanentCrop
test_1136.png,HerbaceousVegetation
test_1137.png,Pasture
test_1138.png,River
test_1139.png,Industrial
test_1140.png,PermanentCrop
test_1141.png,Forest
test_1142.png,PermanentCrop
test_1143.png,HerbaceousVegetation
test_1144.png,SeaLake
test_1145.png,River
test_1146.png,SeaLake
test_1147.png,HerbaceousVegetation
test_1148.png,HerbaceousVegetation
test_1149.png,Residential
test_1150.png,SeaLake
test_1151.png,PermanentCrop
test_1152.png,River
test_1153.png,River
test_1154.png,HerbaceousVegetation
test_1155.png,Highway
test_1156.png,SeaLake
test_1157.png,AnnualCrop
test_1158.png,Residential
test_1159.png,PermanentCrop
test_1160.png,River
test_1161.png,AnnualCrop
test_1162.png,Highway
test_1163.png,Forest
test_1164.png,Pasture
test_1165.png,AnnualCrop
test_1166.png,AnnualCrop
test_1167.png,Pasture
test_1168.png,PermanentCrop
test_1169.png,Forest
test_1170.png,Pasture
test_1171.png,Highway
